ActorAppear,ActorIndicator,Coef,Variable
1,1,0.0261208512976,Jerry Ferrara
1,1,-0.0179364542671,Jerry O'Connell
1,1,-0.0433597662519,Jerry Stiller
1,1,-0.00597282366451,Jess Rowland
1,1,0.0103580009594,Jesse D. Goins
1,1,-0.00195044525909,Jesse Eisenberg
1,1,-0.0720567028227,Jesse Liebman
1,1,-0.0532454772769,Jesse Metcalfe
1,1,-0.0232487229898,Jessica Alba
4,1,-0.0120711487486,Jessica Biel
1,1,-0.00453777882669,Jessica Cauffiel
1,1,-0.0255998618733,Jessica Lucas
1,1,-0.031308141202,Jessica Simpson
2,1,0.0212019376485,Jessica St. Clair
2,1,0.119041384341,Jill Clayburgh
1,1,-0.0109512691031,Jill Eikenberry
1,1,-0.0396131181276,Jim Broadbent
1,1,-0.182101129094,Jim Carrane
2,1,0.0853332460607,Jim Carrey
2,1,0.0927186060956,Jim Gaffigan
1,1,-0.00852453180397,Jim Haynie
1,1,0.00452017990683,Jim Piddock
1,1,0.00891491737017,Jimmi Simpson
3,1,0.0176690633234,Joan Cusack
3,1,0.0189101604077,Joanna Gleason
2,1,-0.0123896786273,Jodi Lyn O'Keefe
1,1,-0.00172598878065,Jodi Michelle Pynn
1,1,-0.00291491725057,Jodi Thelen
1,1,-0.0920723307973,Joe Bellan
1,1,-0.0257073127359,Joe Camp III
1,1,0.00647871179265,Joe Grifasi
1,1,0.0417387856694,Joe Lo Truglio
1,1,-0.00230429445978,Joe Nunez
1,1,0.0388081392003,Joe Pantoliano
1,1,-0.0697007302819,Joel Marsh Garland
1,1,-0.000148056469787,Joey Kern
1,1,0.0295536783088,Joey King
1,1,-0.0466976137119,Joey Lauren Adams
1,1,0.005458894814,John Bourgeois
1,1,-0.0590570375976,John C. Reilly
1,1,0.0295536783088,John Carroll Lynch
1,1,0.0126244592244,John Corbett
3,1,0.124452099775,John Cusack
1,1,-0.0264025349399,John DiResta
1,1,0.192473994846,John Dossett
1,1,-0.0292626631656,John Goodman
1,1,-5.23835887149e-05,John Hannah
1,1,-0.00172598878065,John Henry Cox
1,1,-0.0237734495563,John Kalangis
1,1,0.0388293812648,John Kapelos
3,1,-0.0208813795981,John Krasinski
2,1,-0.012742511429,John Lithgow
2,1,0.135037782222,John Mahoney
1,1,0.0213344352415,John Malkovich
1,1,0.0276925736014,John Mastrangelo Sr.
3,1,0.0116358440802,John Michael Higgins
1,1,0.0206051638456,John Ortiz
1,1,0.0103105561398,John Paul Ruttan
1,1,-0.0305300003398,John Randolph
1,1,-0.0277896195826,John Rothman
1,1,0.0325208509673,John Schneider
1,1,-0.0806770187251,John Travolta
1,1,0.0436936130405,Johnny Myers
1,1,0.0129872424325,Jolyon James
3,1,0.00797376921942,Jon Abrahams
1,1,-0.00852453180397,Jon Cryer
3,1,-0.00940980867895,Jon Favreau
2,1,0.0609923971178,Jon Heder
1,1,0.00647871179265,Jon Robin Baitz
1,1,0.0101476756887,Jon Voight
1,1,0.0295536783088,Jonah Bobo
1,1,-0.00250296512245,Jonah Hill
1,1,-0.000148056469787,Jonathan Bennett
1,1,0.00573770455594,Jonathan Dokuchitz
1,1,-0.0109512691031,Jonathan Epstein
1,1,-0.0179364542671,Jonathan Lipnicki
1,1,-0.0260771789222,Jonathan Pryce
1,1,-9.41541401215e-05,Jonathan Rhys Meyers
1,1,-0.0403973668822,Jonathan Sadowski
1,1,0.0311467765034,Jordan Cook
1,1,0.0719074844149,Jordi Mollà
1,1,0.00573770455594,Joseph Badalucco Jr.
1,1,-0.0020005954961,Joseph Fiennes
2,1,0.0305957041905,Joseph Gordon-Levitt
1,1,0.0187411691099,Joseph J. Vargas
1,1,0.0311467765034,Joseph Speechley
3,1,0.0287319702009,Josh Duhamel
1,1,-0.0223014691663,Josh Emerson
1,1,-0.0167379467732,Josh Flitter
1,1,0.00906138440194,Josh Gad
1,1,-0.0521402423744,Josh Hartnett
1,1,0.192473994846,Josh Hutcherson
2,1,0.00558734626117,Josh Lucas
2,1,0.166874132973,Josh Pais
1,1,-0.0126925652467,Josie Maran
2,1,0.0357659620049,Joy Bryant
1,1,0.000925859094592,Jsu Garcia
1,1,-0.278561742851,Judah Friedlander
1,1,0.0561317686361,Jude Law
1,1,-0.0327764714097,Judith Baldwin
1,1,-0.0466976137119,Judy Davis
7,1,-0.0595968347092,Judy Greer
1,1,0.0368075160441,Judy Parfitt
1,1,-0.0228355564874,Julia Pennington
3,1,-0.0505292734611,Julia Roberts
4,1,0.0713173491842,Julia Stiles
1,1,0.0121556203334,Julia Sweeney
1,1,0.00491652954276,Julian Rhind-Tutt
2,1,0.0732472913493,Julianne Moore
1,1,-0.0126925652467,Julianne Nicholson
1,1,0.0275488193741,Julie Ann Emery
1,1,-0.00339388343935,Julie Gonzalo
3,1,0.0183448921067,Julie Hagerty
1,1,-9.41541401215e-05,Juliet Stevenson
1,1,-0.00572443957645,Juliette Lewis
2,1,0.0510176708767,Justin Bartha
1,1,-0.0524188297599,Justin Chambers
1,1,0.0279367716832,Justin Henry
3,1,0.0634664044059,Justin Long
1,1,-0.0338647790158,Justin Timberlake
1,1,0.00999267295568,Kadeem Hardison
1,1,-0.00230429445978,Kali Hawk
1,1,0.00220033091102,Kali Rocha
1,1,0.0756663821998,Kara Hayward
1,1,0.0280309143383,Karan Soni
1,1,0.0365306895131,Karen Chilton
1,1,-0.0255998618733,Karen Ludwig
1,1,-0.0570869133821,Kat Dennings
1,1,0.0485591539921,Kate Beckinsale
1,1,0.0121652567063,Kate Bosworth
7,1,-0.0874195958662,Kate Hudson
2,1,0.0415822353692,Kate Jennings Grant
1,1,0.065877856185,Kate Krieger
1,1,0.00199079720975,Kate Micucci
1,1,-0.0153995816955,Kate Simses
1,1,-0.00852453180397,Kate Vernon
2,1,0.0934895578641,Kate Winslet
1,1,-0.0570869133821,Katharine McPhee
5,1,-0.0189269060723,Katherine Heigl
1,1,0.0240182133801,Katherine Helmond
2,1,-0.00991100586828,Katheryn Winnick
1,1,0.00999267295568,Kathleen Quinlan
3,1,0.0206936866531,Kathryn Hahn
1,1,-0.0331836277737,Kathy Baker
4,1,-0.00205462038778,Kathy Bates
1,1,-0.000148056469787,Kathy Griffin
1,1,-0.0257073127359,Katie Cassidy
1,1,-0.071547625649,Katie Holmes
1,1,-0.025959502123,Katija Pevec
1,1,-0.0237734495563,Kaylee Vieira
1,1,0.0271401293442,Keanu Reeves
1,1,0.0365306895131,Keir Gilchrist
1,1,0.00253355508673,Keir O'Donnell
1,1,-9.41541401215e-05,Keira Knightley
1,1,-0.0150525768278,Keith David
1,1,0.0273339918614,Keith Reddin
1,1,0.0457947015878,Kelley Jakle
1,1,-0.00572443957645,Kelli Barrett
1,1,0.0561879165825,Kelli Garner
1,1,-0.042788124217,Kelly Coffield Park
1,1,0.0325208509673,Kelly Gould
2,1,-0.0440136331892,Kelly Preston
1,1,-0.00195044525909,Kelsey Ford
1,1,-0.071547625649,Ken Moreno
1,1,0.0520945724721,Keri Russell
1,1,-0.0277896195826,Kevin Bacon
1,1,-0.0720567028227,Kevin Brown
1,1,-0.00695644177178,Kevin Costner
1,1,-0.0277896195826,Kevin Dunn
3,1,0.0455364624613,Kevin Hart
1,1,0.0187411691099,Kevin Herbst
1,1,0.0275488193741,Kevin James
1,1,0.0126244592244,Kevin Kilner
2,1,-0.0106418043947,Kevin Kline
1,1,0.00999267295568,Kevin McKidd
1,1,-0.0532454772769,Kevin McNulty
1,1,0.0224767612661,Kevin Nealon
1,1,-0.00761555501657,Kevin O'Morrison
2,1,-0.0769641287205,Kevin Pollak
2,1,-0.0411003910244,Kevin Sussman
1,1,0.093452103704,Kevin Weisman
1,1,0.0393493480346,Kevin Zegers
1,1,-0.0570869133821,Kiely Williams
1,1,-0.0245452989607,Kieran Culkin
1,1,-0.135156754665,Kim Cattrall
1,1,0.0121556203334,Kip Pardue
4,1,0.0362420164292,Kirsten Dunst
1,1,-0.0806770187251,Kirstie Alley
1,1,0.0212340419328,Kris Marshall
1,1,-0.013978630994,Kris Park
5,1,0.0566134310345,Kristen Bell
1,1,-0.042788124217,Kristen Johnston
3,1,0.0046601776513,Kristen Wiig
3,1,-0.0226942211021,Kristin Chenoweth
1,1,-0.135156754665,Kristin Davis
2,1,-0.0293150467543,Kristin Scott Thomas
2,1,-0.0226366418019,Krysten Ritter
1,1,0.0574495053697,Kurt Fuller
1,1,0.0240182133801,Kurt Russell
2,1,-0.0202430517626,Kyle Bornheimer
1,1,0.0438122486131,Kyle Chandler
1,1,-0.009946213651,Kym Whitley
1,1,0.0570761405137,La Tanya M. Fisher
1,1,-0.0117893931287,Lacey Chabert
1,1,-0.0237734495563,Lainie Kazan
4,1,-0.0795192097885,Lake Bell
1,1,-0.0353340823343,Lance Armstrong
1,1,-0.000148056469787,Lance Bass
1,1,-0.00694401008564,Lance Gross
1,1,0.00207850886637,Larisa Oleynik
1,1,0.00207850886637,Larry Miller
1,1,-0.0403973668822,Laura Ramsey
1,1,0.0273339918614,Laura Regan
1,1,-0.0327764714097,Laura San Giacomo
1,1,0.0406992996492,Lauren Ambrose
1,1,0.0280309143383,Lauren Carlos
1,1,0.00220033091102,Lauren Chen
2,1,0.00212170949028,Lauren Graham
1,1,-0.0278237079298,Lauren Holly
1,1,-0.0223014691663,Lauren London
1,1,0.00220033091102,Lauren Pratt
1,1,-0.0223014691663,Lauren Storm
1,1,0.00452017990683,Lauren Weedman
1,1,0.0172399237751,Laurent Spielvogel
1,1,-0.006391955101,Laz Alonso
1,1,-0.00761555501657,Le Clanché du Rand
1,1,-0.0150525768278,Lee Evans
1,1,0.047813532514,Lee Garlington
1,1,0.0368075160441,Lee Ingleby
1,1,0.010927691679,Lee Purcell
1,1,-0.0109512691031,Leia Thompson
2,1,-0.0167923953657,Leighton Meester
1,1,-0.071547625649,Lela Rochon
1,1,0.00220033091102,Lena Cardwell
1,1,0.0719074844149,Lennie Loftin
1,1,0.0158378855681,Lenny Venito
1,1,-0.0292626631656,Leslie Bibb
2,1,0.00624886640019,Leslie Mann
1,1,0.0520945724721,Lew Temple
1,1,-0.00172598878065,Lewis Payton Jr.
1,1,0.00220033091102,Liam Aiken
1,1,0.0212340419328,Liam Neeson
1,1,0.0838099190559,Liana Liberato
1,1,0.0330206234984,Libby Mintz
1,1,0.023396279728,Lidia Biondi
1,1,0.0415856785183,Lili Taylor
1,1,0.0485591539921,Lilli Lavine
1,1,-0.0920723307973,Lillian Adams
1,1,0.0838099190559,Lily Collins
1,1,0.0539761015352,Lily Lumpkin
1,1,-0.0128869784043,Lily Rabe
1,1,0.023680374007,Lily Tello
2,1,-0.0184464602671,Lin Shaye
1,1,-0.0920723307973,Linda Asuma
1,1,0.0187411691099,Linda Powell
1,1,-0.0453250336923,Lindsay Lohan
2,1,-0.0346915266296,Lindsay Sloane
1,1,-0.0284078257778,Lisa Ann Walter
1,1,0.0343072672645,Lisa Bonet
1,1,0.0100345857578,Lisa Jane Persky
2,1,0.0318388612881,Lisa Kudrow
1,1,0.0313107746394,Lisa Thornhill
1,1,0.00365461155971,Liz Cackowski
2,1,-0.0601733048181,Lizzy Caplan
1,1,0.0431747816582,Lochlyn Munro
1,1,0.0838099190559,Logan Lerman
1,1,0.00491652954276,Lorelei King
1,1,0.0415856785183,Loren Dean
1,1,-0.0521402423744,Lorin Heath
1,1,0.0396227128465,Loudon Wainwright III
1,1,0.0756663821998,Lucas Hedges
1,1,0.0115561588004,Lucy Punch
1,1,-0.0278817281698,Ludacris
1,1,0.023396279728,Luisa Ranieri
1,1,-0.172367228619,Lukas Haas
1,1,-0.0257073127359,Luke Bracey
1,1,0.005458894814,Luke Mably
2,1,0.00639883420741,Luke Wilson
1,1,0.0212340419328,Lulu Popplewell
1,1,-0.00694401008564,Lupe Ontiveros
1,1,0.024088912828,Lusia Strus
1,1,-0.0292626631656,Lynn Redgrave
1,1,0.0325208509673,Lynn Whitfield
1,1,-0.0226693315941,M. Emmet Walsh
1,1,-0.0255998618733,Mackenzie Davis
1,1,0.093452103704,Madeline Carroll
1,1,-0.00339388343935,Madeline Zima
1,1,0.0311467765034,Madison Cook
1,1,0.00647871179265,Mae Whitman
1,1,0.0719074844149,Maggie Grace
1,1,0.0145185538924,Maisy Mazer
1,1,-0.0453250336923,Makenzie Vega
1,1,0.0164490133489,Malcolm McDowell
1,1,-0.0223231745057,Malcolm-Jamal Warner
2,1,-0.0518744841213,Malin Akerman
3,1,-0.027466552789,Mandy Moore
1,1,0.0419202454156,Mandy Patinkin
1,1,0.0121556203334,Manu Intiraymi
3,1,-0.0461805457615,Marc Blucas
1,1,-0.031308141202,Marcello Thedford
2,1,-0.00978734804565,Marcia DeBonis
1,1,-0.172367228619,Marcus Coloma
1,1,0.0275698173712,Marg Helgenberger
1,1,-0.071547625649,Margaret Colin
1,1,0.0388081392003,Margo Martindale
1,1,-0.172367228619,Maria Conchita Alonso
1,1,0.00365461155971,Maria Thayer
1,1,-0.0406001938803,Maribeth Monroe
1,1,-0.0223014691663,Marie Avgeropoulos
1,1,-0.278561742851,Marie Matiko
1,1,-0.0129500324164,Marilyn L. Costello
1,1,0.023396279728,Marina Massironi
1,1,0.0187411691099,Mario Frieson
3,1,0.0290639622404,Marisa Tomei
1,1,-0.0857639409109,Marissa Matrone
1,1,0.0314089933496,Marita Geraghty
1,1,-0.0237734495563,Marita Zouravlioff
1,1,-0.0676990073008,Mark Aisbett
1,1,0.0388081392003,Mark Consuelos
1,1,0.0280309143383,Mark Duplass
2,1,-0.000131134328453,Mark Feuerstein
1,1,0.0158378855681,Mark Linn-Baker
1,1,-0.013978630994,Mark Metcalf
4,1,0.0562193195906,Mark Ruffalo
1,1,0.00891491737017,Mark Wahlberg
1,1,-0.013978630994,Mark Webber
1,1,-0.0150525768278,Markie Post
1,1,0.0121556203334,Marla Sokoloff
1,1,-0.0020005954961,Martin Clunes
1,1,-0.0284078257778,Martin Mull
1,1,-0.00250296512245,Martin Starr
2,1,-0.00218073374541,Mary Kay Place
1,1,0.0280309143383,Mary Lynn Rajskub
1,1,-0.00821301519122,Mary Marguerite Keane
1,1,-0.00339388343935,Mary Pat Gleason
2,1,0.00163295781928,Mary Steenburgen
1,1,0.0438122486131,Masam Holden
1,1,-0.00195044525909,Matt Bush
1,1,-0.0344089800228,Matt Champagne
2,1,-0.050386659162,Matt Dillon
1,1,0.0330206234984,Matt Long
1,1,-0.00230429445978,Matt Lucas
1,1,-0.0697007302819,Matt Malloy
1,1,-0.00453777882669,Matthew Davis
1,1,-0.00291491725057,Matthew Glave
1,1,0.0165201517366,Matthew Goode
1,1,0.0285171953241,Matthew Gray Gubler
2,1,-0.071085703488,Matthew Lillard
1,1,0.0542025098407,Matthew Mason
5,1,-0.0753440331061,Matthew McConaughey
1,1,-0.036148986432,Matthew Morrison
1,1,0.065877856185,Matthias Steiner
1,1,0.0574495053697,Maurice Sonnenberg
1,1,0.0393493480346,Maury Chaykin
1,1,0.0388293812648,Max Alexander
1,1,0.0313107746394,Max Baker
1,1,0.0539761015352,Max Minghella
2,1,0.0217846183682,Maya Rudolph
1,1,0.0261208512976,Meagan Good
1,1,-0.278561742851,Meera Simhan
1,1,-0.0277896195826,Meg Gibson
4,1,-0.0108710458235,Meg Ryan
1,1,0.0368075160441,Megan Dodds
1,1,-0.006391955101,Mehcad Brooks
1,1,-0.0278237079298,Mel Gibson
2,1,0.0278189460204,Melanie Lynskey
1,1,-0.0264025349399,Melissa De Sousa
1,1,0.0313107746394,Melissa Errico
1,1,-0.013978630994,Melissa Joan Hart
1,1,-0.0406001938803,Melissa McCarthy
1,1,0.0380968698636,Melissa Sagemiller
1,1,-0.0237734495563,Melissa Todd
1,1,0.047813532514,Melissa van der Schyff
1,1,-0.00695644177178,Mena Suvari
4,1,0.00699126482781,Meryl Streep
1,1,-0.042788124217,Michael Arden
1,1,-0.0255998618733,Michael B. Jordan
1,1,0.0115561588004,Michael Biehn
1,1,0.010927691679,Michael Bowen
1,1,-0.0264025349399,Michael Caine
1,1,0.0419144650819,Michael Cera
1,1,-0.0237734495563,Michael Constantine
2,1,-0.047123475463,Michael Douglas
2,1,0.067859636967,Michael Ealy
1,1,0.0267082404889,Michael Feast
1,1,0.0838099190559,Michael Goodwin
1,1,0.0485591539921,Michael Guarino Jr.
1,1,-0.00230429445978,Michael Hitchcock
1,1,0.0388293812648,Michael J. Pollard
1,1,-0.071547625649,Michael Keaton
1,1,-0.0720567028227,Michael Kelly
1,1,-0.006391955101,Michael Landes
1,1,-0.0676990073008,Michael Madsen
1,1,-0.00821301519122,Michael Mandell
1,1,0.109979999939,Michael McKean
1,1,-0.00730945562133,Michael Michele
1,1,-0.071547625649,Michael Milhoan
1,1,-0.00851471786943,Michael Nouri
1,1,0.0275488193741,Michael Rapaport
1,1,0.0172399237751,Michael Riley
1,1,-0.00883208340067,Michael Rispoli
1,1,-0.00597282366451,Michael Rosenbaum
1,1,0.0279367716832,Michael Schoeffling
2,1,0.10114311841,Michael Sheen
1,1,-0.0590570375976,Michael Vartan
1,1,0.0388081392003,Michael Weston
1,1,-0.00195044525909,Michael Zegen
1,1,-0.0406001938803,Michaela Watkins
1,1,0.000925859094592,Michele Lee
1,1,0.0406992996492,Michelle Brookhurst
1,1,-0.0228355564874,Michelle Carmichael
1,1,-0.0171277699037,Michelle Krusiec
1,1,0.010927691679,Michelle Meyrink
2,1,-0.0333670932962,Michelle Monaghan
1,1,0.0100345857578,Michelle Nicastro
2,1,-0.00173430339857,Michelle Pfeiffer
1,1,0.0115561588004,Michelle Trachtenberg
1,1,-0.00883208340067,Micole Mercurio
1,1,0.0561317686361,Miffy Englefield
1,1,0.0436936130405,Mike Doyle
1,1,0.0240182133801,Mike Hagerty
1,1,0.0187411691099,Mike Hydeck
1,1,0.00999536838292,Mike O'Brien
1,1,-0.009946213651,Mike O'Malley
1,1,-0.00172598878065,Mike Rad
2,1,-0.000330420408097,Mike Vogel
3,1,0.00788670240747,Mila Kunis
2,1,0.0182123867398,Miles Teller
1,1,-0.182101129094,Miley Cyrus
2,1,0.0619696852766,Mimi Kennedy
1,1,-0.0278817281698,Mindy Kaling
1,1,0.0186620506909,Mini Anden
1,1,0.0285171953241,Minka Kelly
1,1,0.0145185538924,Minnie Driver
1,1,0.005458894814,Miranda Richardson
1,1,-0.0453250336923,Missi Pyle
1,1,0.0570761405137,Mitch Rouse
1,1,0.0158378855681,Molly Price
2,1,0.0194122398792,Molly Ringwald
2,1,-0.126756044898,Molly Shannon
1,1,0.0479754568327,Molly Sims
2,1,-0.0918691674528,Monet Mazur
1,1,-0.0219629885928,Monica Potter
2,1,0.0706165472166,Morgan Lily
1,1,0.0393493480346,Mpho Koaho
1,1,-0.0248226295023,Nancy Baldwin
1,1,0.0838099190559,Nat Wolff
1,1,-0.0720567028227,Natalia Klimas
1,1,0.0311467765034,Natalia Tena
1,1,0.00220033091102,Natalie B. Kikkenborg
1,1,0.0561879165825,Natalie Morales
1,1,-0.0278817281698,Natalie Portman
1,1,0.00472245506918,Natasha Lyonne
1,1,-0.0857639409109,Natasha Richardson
2,1,0.0252880720545,Nate Torrence
1,1,0.0520945724721,Nathan Fillion
1,1,0.0121652567063,Nathan Lane
1,1,0.0275488193741,Nathan Lee Graham
1,1,0.0153898479392,Nellie McKay
1,1,-0.0237734495563,Nia Vardalos
1,1,0.0438122486131,Nicci Faires
1,1,-0.00172598878065,Nicholas Art
2,1,0.0524812117449,Nicholas Hoult
1,1,0.0311467765034,Nicholas Hutchison
1,1,0.0358704508862,Nick Bacon
1,1,0.0267082404889,Nick Prideaux
1,1,0.0103580009594,Nick Searcy
1,1,0.0224767612661,Nick Swardson
1,1,0.010927691679,Nicolas Cage
1,1,0.0539634888668,Nicole DeHuff
1,1,0.0224767612661,Nicole Kidman
1,1,0.0145185538924,Nigel Planer
1,1,0.0574495053697,Nina Arianda
1,1,0.0187411691099,Noah Bean
1,1,0.0180952659221,Noah Lomax
1,1,0.0103580009594,Noah Matthews
1,1,0.0165201517366,Noel O'Donovan
1,1,-0.0338647790158,Nolan Gould
2,1,-0.138407516053,Nora Dunn
2,1,-0.052389587009,Noureen DeWulf
1,1,-0.172367228619,Obba Babatundé
2,1,-0.0468917808913,Octavia Spencer
1,1,-0.0268690731263,Odette Annable
2,1,0.040788334887,Oliver Jackson-Cohen
1,1,-0.0260771789222,Oliver James
1,1,0.00906138440194,Oliver Platt
2,1,0.0140327369121,Olivia Thirlby
2,1,-0.108466638308,Olympia Dukakis
1,1,0.0396227128465,Orlando Bloom
1,1,0.0539761015352,Oscar Isaac
1,1,-0.00851471786943,Oscar Nuñez
6,1,0.0290378806565,Owen Wilson
1,1,0.0271401293442,Paige Butcher
1,1,0.0217092876534,Palmer Brown
1,1,-0.006391955101,Pam Grier
1,1,0.0415856785183,Pamela Adlon
1,1,0.023396279728,Paolo Arvedi
2,1,0.0131636127008,Parker Posey
1,1,-9.41541401215e-05,Parminder Nagra
1,1,0.0165201517366,Pat Laffan
1,1,0.0285171953241,Patricia Belcher
3,1,-0.0303027440712,Patricia Clarkson
1,1,-0.0532454772769,Patricia Drake
1,1,-0.0020005954961,Patrick Barlow
3,1,-0.0222446200578,Patrick Dempsey
1,1,0.0368075160441,Patrick Godfrey
1,1,-0.00821301519122,Patrick Reale
1,1,-0.00572443957645,Patrick Wilson
1,1,-0.0396131181276,Paul Brooke
1,1,-0.0788353555089,Paul Corning
2,1,0.0543265865578,Paul Dano
1,1,0.0279367716832,Paul Dooley
1,1,0.0267082404889,Paul Herbert
1,1,0.0206051638456,Paul Herman
1,1,0.0271401293442,Paul Michael Glaser
6,1,-0.00433237712693,Paul Rudd
1,1,-0.0223014691663,Paul Rust
1,1,0.0396227128465,Paul Schneider
1,1,-0.0245452989607,Paul Walker
2,1,0.0353468305684,Paula Patton
1,1,-0.0521402423744,Paulo Costanzo
1,1,0.00199079720975,Peggy Lipton
1,1,0.093452103704,Penelope Ann Miller
2,1,-0.036796463928,Penn Badgley
1,1,0.00647871179265,Pete Hamill
1,1,-0.00883208340067,Peter Boyle
1,1,0.0419202454156,Peter Cook
1,1,0.0267082404889,Peter Dinklage
1,1,0.0129872424325,Peter Egan
1,1,0.0406992996492,Peter Facinelli
1,1,0.0419202454156,Peter Falk
1,1,0.0273339918614,Peter Friedman
1,1,-0.00883208340067,Peter Gallagher
1,1,0.0719074844149,Peter Sarsgaard
1,1,-0.0167379467732,Peter Strauss
1,1,-0.0237734495563,Petra Wildgoose
1,1,-0.0129500324164,Peyton List
1,1,-0.0331836277737,Phil Reeves
1,1,0.0275698173712,Philip Baker Hall
1,1,-0.0226693315941,Philip Bosco
1,1,0.000925859094592,Philip Seymour Hoffman
1,1,-0.006391955101,Phylicia Rashad
1,1,0.0539634888668,Phyllis George
2,1,0.0188709835383,Pierce Brosnan
1,1,-0.0344089800228,Piper Perabo
1,1,-0.0433597662519,Polly Holliday
1,1,-0.0857639409109,Priscilla Lopez
1,1,-0.006391955101,Queen Latifah
1,1,-0.0245452989607,Rachael Leigh Cook
1,1,0.0285171953241,Rachel Boston
1,1,0.0224767612661,Rachel Dratch
1,1,-0.0226693315941,Rachel Griffiths
4,1,0.0896608426005,Rachel McAdams
1,1,-0.0248226295023,Rachel McDowall
1,1,0.0271401293442,Rachel Ticotin
1,1,0.0145185538924,Rafe Spall
1,1,0.0419144650819,Rainn Wilson
1,1,-0.0327764714097,Ralph Bellamy
1,1,-0.0857639409109,Ralph Fiennes
1,1,-0.0353340823343,Ralph Ting
1,1,0.0134517963822,Raquel Beaudene
2,1,0.0531852909383,Rashida Jones
1,1,-0.0223231745057,Ray Winstone
1,1,-0.0397289250784,Raymond J. Barry
1,1,-0.172367228619,Reagan Dale Neis
1,1,0.093452103704,Rebecca De Mornay
1,1,-0.00572443957645,Rebecca Naomi Jones
3,1,-0.0353449483809,Rebel Wilson
6,1,0.0817713684543,Reese Witherspoon
2,1,0.067859636967,Regina Hall
3,1,-0.028274347792,Regina King
1,1,-0.025959502123,Rene Russo
1,1,-0.0228355564874,Renee Scott
1,1,0.0172399237751,Renée Humphrey
3,1,-0.0475542040118,Renée Zellweger
1,1,0.0479754568327,Rhys Darby
1,1,0.00491652954276,Rhys Ifans
1,1,0.00329677039842,Rich Sommer
1,1,0.0276925736014,Richard Burgi
1,1,0.0570761405137,Richard Coca
1,1,0.0267082404889,Richard E. Grant
1,1,-0.0327764714097,Richard Gere
2,1,-0.0408212207876,Richard Jenkins
1,1,0.00491652954276,Richard McCabe
1,1,0.010927691679,Richard Sanders
1,1,0.00999267295568,Richmond Arquette
1,1,0.0542025098407,Rick Derby
1,1,0.0314089933496,Rick Ducommun
1,1,0.0314089933496,Rick Overton
1,1,0.0388293812648,Rick Rossovich
1,1,0.0186620506909,Riki Lindhome
2,1,-0.000807718738309,Rita Wilson
4,1,-0.0206562810046,Rob Corddry
1,1,0.065877856185,Rob Huebel
1,1,0.0325208509673,Rob Kerkovich
1,1,-0.00695644177178,Rob Lanza
1,1,-0.0284078257778,Rob Riggle
1,1,0.024088912828,Rob Schneider
1,1,0.0100345857578,Robert Alan Beuth
4,1,0.000943165620618,Robert De Niro
1,1,0.0101476756887,Robert Duvall
1,1,-0.0117893931287,Robert Forster
1,1,-0.0403973668822,Robert Hoffman
1,1,0.0393493480346,Robert Joy
2,1,-0.00157175106539,Robert Klein
1,1,0.00999536838292,Robert Small
1,1,0.0314089933496,Robin Duke
1,1,-0.0167379467732,Robin Williams
1,1,0.0419202454156,Robin Wright
1,1,0.0275488193741,Robinne Lee
1,1,0.0240182133801,Roddy McDowall
1,1,0.00491652954276,Roger Frost
2,1,0.0348726828202,Romany Malco
2,1,0.0615351549948,Ron Canada
2,1,0.0434953513359,Ron Livingston
1,1,0.0158378855681,Ron McLarty
1,1,0.0267082404889,Ronni Ancona
1,1,0.0212340419328,Rory MacGregor
1,1,0.059001599908,Rosalind Chao
1,1,0.0145185538924,Rose Byrne
1,1,0.0103105561398,Rosemary Harris
1,1,-0.00761555501657,Ross Malinger
1,1,-0.0167379467732,Roxanne Hart
1,1,-0.0433597662519,Roy Jenkins
1,1,0.0561317686361,Rufus Sewell
1,1,-0.0570869133821,Rumer Willis
1,1,-0.0226693315941,Rupert Everett
1,1,0.00365461155971,Russell Brand
1,1,0.0838099190559,Rusty Joiner
1,1,0.0295536783088,Ryan Gosling
1,1,0.093452103704,Ryan Ketzner
1,1,-0.00195044525909,Ryan McFarland
3,1,0.061255269302,Ryan Reynolds
1,1,0.0311467765034,Ryan Speechley
1,1,-0.0676990073008,Ryan Zwick
1,1,0.0542025098407,Ryder Chasin
1,1,-0.0228355564874,Sabrina Revelle
2,1,0.0668269690652,Sakina Jaffrey
1,1,-0.0331836277737,Sam Ball
1,1,-0.182101129094,Sam Derence
1,1,0.023680374007,Sam Ellis
1,1,0.0325208509673,Sam Robards
2,1,-0.0059756856577,Samaire Armstrong
1,1,0.0330206234984,Samm Levine
4,1,-0.0380116316541,Sandra Bullock
1,1,-0.0020005954961,Sandra Reinton
1,1,0.109979999939,Sandy Duncan
1,1,-5.23835887149e-05,Sara Crowe
1,1,0.0330206234984,Sara Paxton
1,1,0.0145759162848,Sarah Burns
1,1,-0.0590570375976,Sarah DeVincentis
4,1,-0.177780024545,Sarah Jessica Parker
1,1,-0.0219629885928,Sarah Murdoch
1,1,-0.0237734495563,Sarah Osman
2,1,0.0691190110687,Sarah Parish
1,1,0.0479754568327,Sasha Alexander
2,1,0.0258438285905,Scarlett Johansson
1,1,-0.00572443957645,Scott Elrod
2,1,0.0898465524214,Scott Porter
1,1,0.0121556203334,Scott Vickaryous
1,1,-0.0433597662519,Scott Wilson
1,1,0.024088912828,Sean Astin
1,1,-0.025959502123,Sean Faris
1,1,0.0121652567063,Sean Hayes
