ActorAppear,ActorIndicator,Coef,Variable
1,1,0.012113460088,Claire Forlani
2,1,0.0233522453771,Clark Gregg
1,1,0.0462794463769,Clifford LeDuc-Vaillancourt
1,1,-0.0457528006674,Cole Hauser
1,1,0.00455538002455,Colin Davis
1,1,-0.0109582290513,Colin Egglesfield
1,1,0.00361891112546,Colin Ferguson
4,1,-0.000962942837448,Colin Firth
3,1,-0.00493508241232,Colin Hanks
2,1,0.0441971872915,Common
1,1,0.0462794463769,Cory Hardrict
1,1,-0.0181621995538,Cory Monteith
1,1,-0.0073160015975,Courtney Gains
2,1,0.0128663122057,Craig T. Nelson
1,1,-0.0303781812423,Cress Williams
1,1,0.0207373158444,Crystal Hunt
1,1,-0.00989367947237,Cuba Gooding Jr.
2,1,0.129395203616,Cynthia Nixon
1,1,-0.000152791091833,Da'Vone McDonald
1,1,-0.00394114330254,Dabney Coleman
1,1,0.0263832821262,Damon Wayans
1,1,0.0135502694763,Dan Aykroyd
2,1,0.0432023564219,Dan Byrd
1,1,0.00151883625277,Dan Fogler
1,1,0.0393355469559,Dan Hedaya
1,1,0.00547689969788,Dan McMillan
1,1,0.026012347447,Dan Warry-Smith
1,1,0.124336289805,Dan'l Linehan
1,1,0.0353203348093,Dana DeVestern
1,1,0.0184028924864,Dana Eskelson
1,1,0.0160359896784,Dana Ivey
2,1,-0.0197227490806,Dane Cook
1,1,0.0380209227373,Daniel Clark
1,1,0.0462794463769,Daniel Rindress-Kay
1,1,0.0269396793011,Daniel Scott Lumpkin Jr.
1,1,0.00547689969788,Daniel Stewart Sherman
2,1,-0.0364121065508,Daniel Sunjata
1,1,-0.020039280755,Danielle Skraastad
1,1,-0.0144126437274,Danneel Ackles
1,1,-0.000660345115203,Danny DeVito
1,1,-0.0699083397666,Danny Jones
1,1,0.0555299992836,Danny Masterson
1,1,-0.0505848430723,Danny McBride
1,1,0.0207373158444,Danny Strong
1,1,-0.0429756768202,Danny Woodburn
1,1,0.0516815298117,Darby Stanchfield
1,1,-0.00197527976747,Dario Conti
1,1,0.0263832821262,Daryl Hannah
1,1,0.0386660458997,Daryl Mitchell
1,1,-0.00394114330254,Dave Chappelle
1,1,0.0462794463769,Dave Franco
1,1,0.0398709213546,Dave Matthews
1,1,-0.0387547413669,David Agranov
1,1,-0.0303781812423,David Arquette
1,1,0.124336289805,David Bailey
1,1,-0.0279323587527,David Bower
1,1,-0.000155505530644,David Burdick
2,1,0.0410528719193,David Cross
1,1,-0.0277531209163,David Eigenberg
1,1,0.0160359896784,David Haig
1,1,-0.00339270062994,David Koechner
1,1,0.0386660458997,David Krumholtz
1,1,0.0465529984414,David Leo Schultz
1,1,0.00968627920589,David Marshall Grant
1,1,-0.0387547413669,David Moscow
2,1,-0.00789712505504,David Paymer
1,1,-0.0387547413669,David Rasche
1,1,-0.017642284873,David Roberts
1,1,0.012113460088,David Smigelski
1,1,0.0401229524719,David Sparrow
1,1,-0.00189568649786,David Younger
3,1,-0.015378864192,Dax Shepard
1,1,0.011018748029,Dayo Okeniyi
1,1,-0.0175229802451,DeRay Davis
1,1,0.00418991681751,Dean Collins
1,1,0.0292109051469,Dean Winters
1,1,0.0262582976495,Deborah Foreman
1,1,-0.0558445625531,Deborah Theaker
1,1,-0.0028227109307,Debra Jo Rupp
2,1,0.000713718549133,Debra Messing
1,1,0.00357978700326,Deirdre O'Connell
1,1,-0.0263216285471,Delta Burke
1,1,0.00151883625277,Demetri Martin
1,1,0.0209315631091,Denis O'Hare
1,1,0.00357978700326,Dennis Farina
4,1,-0.0107015884903,Dennis Quaid
3,1,-0.00694881682477,Dermot Mulroney
1,1,0.0248915094272,Diana Maria Riva
1,1,-0.00339270062994,Diana Scarwid
3,1,0.00794276035168,Diane Keaton
1,1,0.0300973055445,Dina Spybey-Waters
1,1,0.0232529277396,Diora Baird
1,1,0.0188744604889,Dominique McElligott
1,1,0.0300973055445,Donal Logue
1,1,0.0393355469559,Donald Faison
1,1,-0.017642284873,Donald Sutherland
1,1,-0.0486772830815,Donna Bullock
1,1,-0.0189653618788,Donna Murphy
2,1,-0.0335137615658,Dorian Missick
1,1,-0.0998925319718,Douglas Booth
1,1,0.043526666712,Dougray Scott
5,1,0.065953037436,Drew Barrymore
1,1,-0.0384889781274,Dustin Hoffman
1,1,-0.0688151631122,Dwayne Adway
1,1,0.0247297537594,Dwight Howard
1,1,-0.00795357555633,Dwight Yoakam
1,1,-0.00180631047744,Dylan Moran
1,1,0.0179530546451,Ebon Moss-Bachrach
2,1,0.0237838986605,Ed Begley Jr.
1,1,-0.221417837762,Eddie Griffin
1,1,0.0516815298117,Eddie Jemison
1,1,-0.0250679191928,Eddie Kaye Thomas
1,1,0.0165674904032,Edward Andrews
2,1,0.0726166957249,Edward Burns
2,1,0.0783670344687,Edward Herrmann
1,1,0.0932710288921,Edward Norton
1,1,-0.0429756768202,Efren Ramirez
1,1,-0.047455180801,Eileen Atkins
1,1,0.0380209227373,Eileen Pedde
1,1,0.0060557423809,Elaine Kao
1,1,-0.0382043804709,Elden Henson
1,1,0.0456927775038,Eli Wallach
2,1,0.110592080152,Elijah Wood
1,1,-0.016776618215,Elinor Donahue
1,1,0.0393355469559,Elisa Donovan
1,1,-0.0722364662828,Elisabeth Moss
1,1,-0.0229009279758,Elisabeth Waterston
1,1,-0.0486772830815,Elisha Cuthbert
1,1,-0.0108119697399,Eliza Coupe
2,1,-0.0348405828968,Elizabeth Banks
1,1,0.0262582976495,Elizabeth Daily
1,1,-0.00806525090342,Elizabeth Reaser
2,1,-0.00174037800081,Ellen Albertini Dow
1,1,0.0403407642354,Ellen Barkin
1,1,0.0077374771015,Ellen Greene
1,1,0.0380209227373,Ellen Page
1,1,-0.0486772830815,Emile Hirsch
1,1,-0.0148656721072,Emilio Mignucci
2,1,-0.00220532429639,Emily Blunt
1,1,0.026012347447,Emily Hampshire
1,1,0.00722710133619,Emily Nelson
1,1,0.0456927775038,Emma Pritchard
4,1,-0.00953638872527,Emma Stone
1,1,0.0312165421665,Emma Thompson
1,1,-0.0692347643566,Emmanuelle Vaugier
1,1,0.124336289805,Eric Axen
3,1,0.0366228112797,Eric Christian Olsen
1,1,-0.035139908736,Eric Dane
1,1,-0.0374132128751,Eric Silver
1,1,0.0120147983201,Eric Winter
1,1,0.0288441789525,Erik Palladino
1,1,-0.00320557905469,Erin-Marie Dykeman
1,1,-0.00129457635669,Ernie Hudson
1,1,0.0551133607728,Ester Dean
2,1,0.021528177355,Ethan Embry
2,1,0.0150550332791,Eugene Levy
1,1,-0.0558445625531,Eva Longoria
1,1,0.0133428611367,Eva Mendes
1,1,-0.0277531209163,Evan Handler
1,1,-0.0229880191937,Evelina Turen
1,1,-0.017642284873,Ewen Bremner
1,1,-0.0393542932606,Faith Prince
1,1,-0.0699083397666,Faizon Love
1,1,0.0563483279935,Falk Hentschel
1,1,-0.0126685071949,Fatso-Fasano
1,1,-0.0313481582056,Faye Grant
1,1,-0.00879370212911,Felicity Huffman
1,1,0.0107203157725,Felicity Montagu
1,1,-0.0998925319718,Felix Dayan
1,1,-0.0136145637374,Ferron Guerreiro
1,1,-0.00927605408293,Fiona Choi
1,1,0.0184028924864,Fiona Lane
1,1,0.0555299992836,Fionnula Flanagan
1,1,0.0248915094272,Forest Whitaker
2,1,-0.0902915025238,Frances Conroy
1,1,0.0300466175171,Frances Fisher
2,1,0.105660129022,Frances McDormand
1,1,0.00835112184248,Frank Harper
1,1,0.00399447844724,Frankie Faison
1,1,0.0328827748477,François Cluzet
1,1,-0.0279181186578,Fred Armisen
1,1,0.00935297175614,Fred Ewanuick
1,1,0.0394242030078,Fred Savage
2,1,-0.0489762345679,Fred Ward
4,1,-0.26049772373,Fred Willard
4,1,-0.070956732408,Freddie Prinze Jr.
2,1,-0.00930637868476,Gabriel Macht
1,1,0.0386660458997,Gabrielle Union
1,1,-0.00197527976747,Gael García Bernal
1,1,-0.000519507927029,Gailard Sartain
1,1,-0.0303781812423,Garry Marshall
1,1,-0.0162214743516,Gary Cole
1,1,0.048794353325,Gary Owen
1,1,0.012113460088,Gay Thomas Wilson
1,1,0.0165674904032,Gedde Watanabe
1,1,0.0107203157725,Gemma Jones
1,1,-0.0109582290513,Geoff Pierson
1,1,0.0193577669299,Geoffrey Arend
1,1,-0.00664293650068,Geoffrey Rush
1,1,0.0077374771015,George Clooney
2,1,-0.0584313333009,George Segal
1,1,0.0330941036236,George Touliatos
1,1,-0.0189653618788,Georgina Chapman
4,1,-0.00763624351037,Gerard Butler
1,1,-0.015266794875,Gerry Bednob
1,1,0.0420336449002,Gerry Robert Byrne
